user_id,event_date,event_timestamp,event_name,firebase_screen,firebase_screen_class,ga_session_id,ga_session_number,content_type,content,engagement_time_msec,Column1,Column2,Column3,Column4,Home_Button_Visibility,Category_Button_Visibility,Map_Button_Visibility,items
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496723856098,screen_view,productDetailsFragment,MainActivity_V1,1627496662,4,,,516,,,,,,,,
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496725876101,screen_view,L5,MainActivity_V1,1627496662,4,,,1140,,,,,,,,
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496776656152,screen_view,L1,MainActivity_V1,1627496662,4,,,803,,,,,,,,
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496792633183,screen_view,productDetailsFragment,MainActivity_V1,1627496662,4,,,931,,,,,,,,
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496799247193,screen_view,L1,MainActivity_V1,1627496662,4,,,1344,,,,,,,,
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496717461085,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Dynasty Warriors
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496806407206,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Army of the Dead
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496666953002,select_item,gridLayoutHorizontal1,MainActivity_V1,1627496662,4,,,,,,,,,,,F9
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496710535073,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Wrath of Man
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496715281081,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,A Quiet Place Part II
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496687643039,select_item,gridLayoutHorizontal2,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496775786149,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Black Widow
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496785191169,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Infinite
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496679097015,select_item,gridLayoutHorizontal5,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496694751051,select_item,gridLayoutHorizontal4,MainActivity_V1,1627496662,4,,,,,,,,,,,Black Widow
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496731942116,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,"The Simpsons: The Good, the Bart, and the Loki"
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496789937177,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,F9
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496800551194,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,A Quiet Place Part II
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496810089214,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496787444173,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Awake
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496808447210,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Conjuring: The Devil Made Me Do It
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496783128165,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Luca
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496795723186,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Peter Rabbit 2: The Runaway
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496804551202,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Dynasty Warriors
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496729895112,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496767365141,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Forever Purge
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496708133069,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Infinite
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496719566089,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Army of the Dead
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496728510108,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,Army of the Dead
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496781082161,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Tomorrow War
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496792584182,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Wrath of Man
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496704033064,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Boss Baby: Family Business
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496721582093,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Conjuring: The Devil Made Me Do It
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496771325144,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Conjuring: The Devil Made Me Do It
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496777412153,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Forever Purge
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496712974077,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Peter Rabbit 2: The Runaway
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496741381121,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,Cruella
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496748286126,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,Space Jam: A New Legacy
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496798369190,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Cruella
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496802659198,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,"The Simpsons: The Good, the Bart, and the Loki"
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496684294027,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,No Sudden Move
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496723824097,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496682073021,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,No Sudden Move
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496689153045,select_item,gridLayoutHorizontal2,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496700336059,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,Space Jam: A New Legacy
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496778944158,select_item,L1,MainActivity_V1,1627496662,4,,,,,,,,,,,The Boss Baby: Family Business
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496815581221,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496674950010,select_item,gridLayoutHorizontal5,MainActivity_V1,1627496662,4,,,,,,,,,,,No Sudden Move
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496686032033,select_item,L3,MainActivity_V1,1627496662,4,,,,,,,,,,,Awake
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496726904104,select_item,L5,MainActivity_V1,1627496662,4,,,,,,,,,,,No Sudden Move
uc7BiqTvGMcEWNxXsxIr6EMpqyq1,2021-07-28,1627496830410228,select_item,gridLayoutHorizontal1,MainActivity_V1,1627496662,4,,,,,,,,,,,Mortal Kombat
